code,name,section,date,open,high,low,close,vol,value,n_stock,agg_price,foreign_rate,agency_buy,agency_netbuy
A005930,samsung,KOSPI,20071226,16020,16080,15560,15580,446030,7027000000,64364000,1002791000000,33.22999954223633,-7060,837200
A005930,samsung,KOSPI,20071227,15640,16000,15600,15940,244810,3876000000,64364000,1025962000000,33.2400016784668,5370,842570
A005930,samsung,KOSPI,20071228,16000,16000,15560,15560,294910,4615000000,64364000,1001503000000,33.130001068115234,-415,842155
A005930,samsung,KOSPI,20080102,15340,15400,14700,14800,864085,12919000000,64364000,952587000000,33.0,-195610,646545
A005930,samsung,KOSPI,20080103,14780,15100,14240,14400,1682060,24470000000,64364000,926841000000,33.540000915527344,-809545,-163000
A005930,samsung,KOSPI,20080104,14520,15340,14500,15320,1062490,15909000000,64364000,986056000000,34.29999923706055,11010,-151990
A005930,samsung,KOSPI,20080107,14920,15860,14920,15240,831675,12890000000,64364000,980907000000,34.68000030517578,-170710,-322700
A005930,samsung,KOSPI,20080108,15280,15520,14800,14900,708575,10631000000,64364000,959023000000,34.91999816894531,-231205,-553905
A005930,samsung,KOSPI,20080109,14800,15080,14760,14960,365720,5454000000,64431000,963887000000,34.91999816894531,-14095,-568000
A005930,samsung,KOSPI,20080110,15140,15740,15100,15700,776660,12047000000,64431000,1011566000000,35.279998779296875,-6995,-574995
A005930,samsung,KOSPI,20080111,15800,15800,14980,15000,391705,5970000000,64431000,966465000000,35.31999969482422,-4840,-579835
A005930,samsung,KOSPI,20080114,15000,15500,14920,15420,470720,7202000000,64431000,993526000000,35.459999084472656,62025,-517810
A005930,samsung,KOSPI,20080115,15600,15700,15260,15400,479105,7391000000,64431000,992237000000,35.56999969482422,114720,-403090
A005930,samsung,KOSPI,20080116,15180,15400,14860,15060,477205,7196000000,64431000,970330000000,35.83000183105469,-51900,-454990
A005930,samsung,KOSPI,20080117,15280,15660,15000,15060,1081695,16379000000,64431000,970330000000,35.90999984741211,-10930,-465920
A005930,samsung,KOSPI,20080118,15160,15720,14940,15720,1107540,16793000000,64431000,1012855000000,36.54999923706055,105950,-359970
A005930,samsung,KOSPI,20080121,16000,16220,15400,15580,1007320,16110000000,64431000,1003834000000,36.52000045776367,122790,-237180
A005930,samsung,KOSPI,20080122,15460,15560,14100,14420,836470,12350000000,64431000,929095000000,36.220001220703125,88880,-148300
A005930,samsung,KOSPI,20080123,14800,15120,14220,14580,737690,10805000000,64431000,939403000000,36.279998779296875,-29515,-177815
A005930,samsung,KOSPI,20080124,14900,14980,14320,14340,456460,6656000000,64431000,923940000000,36.22999954223633,-152730,-330545
A005930,samsung,KOSPI,20080125,14540,14580,14240,14360,507060,7308000000,64431000,925229000000,36.25,-51215,-381760
A005930,samsung,KOSPI,20080128,14300,14460,13280,13280,480615,6659000000,64431000,855643000000,36.25,-91995,-473755
A005930,samsung,KOSPI,20080129,13600,13780,13100,13320,836255,11165000000,64431000,858220000000,36.31999969482422,-97530,-571285
A005930,samsung,KOSPI,20080130,13600,13620,12200,12700,430790,5641000000,64431000,818273000000,36.41999816894531,-40800,-612085
A005930,samsung,KOSPI,20080131,12680,13240,12400,12800,785965,10010000000,64431000,824716000000,36.5,-128630,-740715
A005930,samsung,KOSPI,20080201,13080,13660,12960,13400,875900,11637000000,64431000,863375000000,36.939998626708984,-100460,-841175
A005930,samsung,KOSPI,20080204,14140,14680,14100,14620,1529915,22139000000,64431000,941981000000,37.130001068115234,36335,-804840
A005930,samsung,KOSPI,20080205,14620,14900,14340,14800,655270,9622000000,64431000,953578000000,36.93000030517578,231185,-573655
A005930,samsung,KOSPI,20080211,14340,15040,14200,14600,576260,8496000000,64431000,940692000000,36.93000030517578,35555,-538100
A005930,samsung,KOSPI,20080212,14640,14900,14640,14700,356300,5268000000,64431000,947135000000,36.83000183105469,63955,-474145
A005930,samsung,KOSPI,20080213,14840,15000,13600,13800,818530,11432000000,64431000,889147000000,36.65999984741211,-193385,-667530
A005930,samsung,KOSPI,20080214,14100,14420,14040,14420,297110,4224000000,64431000,929095000000,36.689998626708984,39930,-627600
A005930,samsung,KOSPI,20080215,14220,14960,14100,14840,405550,5909000000,64496000,957120000000,36.66999816894531,124750,-502850
A005930,samsung,KOSPI,20080218,14380,14680,14140,14680,611870,8850000000,64496000,946801000000,36.43000030517578,51465,-451385
A005930,samsung,KOSPI,20080219,14680,15820,14520,15720,1450640,22251000000,64496000,1013877000000,36.47999954223633,60965,-390420
A005930,samsung,KOSPI,20080220,15700,16480,15340,16160,1300095,20893000000,64496000,1042255000000,36.16999816894531,321095,-69325
A005930,samsung,KOSPI,20080221,16200,16400,15420,15780,747530,11773000000,64496000,1017746000000,35.630001068115234,202455,133130
A005930,samsung,KOSPI,20080222,15200,15300,14960,15000,825820,12451000000,64496000,967440000000,34.7400016784668,239110,372240
A005930,samsung,KOSPI,20080225,15160,15520,15140,15280,308575,4728000000,64496000,985498000000,34.779998779296875,-2925,369315
A005930,samsung,KOSPI,20080226,15220,16440,15180,16200,1225935,19438000000,64496000,1044835000000,34.7400016784668,335970,705285
A005930,samsung,KOSPI,20080227,16420,16680,15740,16520,960880,15648000000,64496000,1065473000000,34.290000915527344,355545,1060830
A005930,samsung,KOSPI,20080228,16300,17180,16300,17020,777080,13159000000,64496000,1097721000000,34.66999816894531,112710,1173540
A005930,samsung,KOSPI,20080229,16800,17260,16580,16820,631830,10746000000,64496000,1084822000000,34.9900016784668,-5940,1167600
A005930,samsung,KOSPI,20080303,16300,16980,16300,16980,327830,5438000000,64496000,1095142000000,35.130001068115234,78350,1245950
A005930,samsung,KOSPI,20080304,17160,17200,16400,16640,430300,7197000000,64496000,1073213000000,35.209999084472656,-4615,1241335
A005930,samsung,KOSPI,20080305,16600,16820,16400,16580,375845,6232000000,64496000,1069343000000,35.27000045776367,13100,1254435
A005930,samsung,KOSPI,20080306,16760,17400,16660,16800,435655,7388000000,64496000,1083532000000,35.38999938964844,-57630,1196805
A005930,samsung,KOSPI,20080307,16420,17040,16420,16940,557490,9414000000,64496000,1092562000000,35.470001220703125,139570,1336375
A005930,samsung,KOSPI,20080310,16740,16840,16120,16380,396915,6553000000,64569000,1057640000000,35.599998474121094,-25770,1310605
A005930,samsung,KOSPI,20080311,16100,16440,16000,16280,684660,11086000000,64569000,1051183000000,35.7400016784668,-147555,1163050
A005930,samsung,KOSPI,20080312,16740,16940,16660,16940,481600,8057000000,64569000,1093798000000,36.029998779296875,15540,1178590
A005930,samsung,KOSPI,20080313,17000,17200,15420,16180,1040445,16619000000,64569000,1044726000000,36.06999969482422,-403050,775540
A005930,samsung,KOSPI,20080314,16180,16280,15620,15960,263520,4219000000,64569000,1030521000000,36.029998779296875,36510,812050
A005930,samsung,KOSPI,20080317,15700,15780,14960,15360,276180,4209000000,64569000,991779000000,35.939998626708984,25155,837205
A005930,samsung,KOSPI,20080318,15200,15300,14640,14640,362245,5386000000,64569000,945290000000,35.79999923706055,-59705,777500
A005930,samsung,KOSPI,20080319,14900,15140,14760,15000,643670,9610000000,64569000,968535000000,35.439998626708984,47385,824885
A005930,samsung,KOSPI,20080320,14780,14980,14600,14800,266690,3940000000,64569000,955621000000,35.380001068115234,6390,831275
A005930,samsung,KOSPI,20080321,15000,15180,14820,15180,271465,4086000000,64569000,980157000000,35.31999969482422,-10920,820355
A005930,samsung,KOSPI,20080324,15400,15600,15020,15200,440725,6731000000,64569000,981448000000,35.11000061035156,23420,843775
A005930,samsung,KOSPI,20080325,15420,15460,14980,15160,585095,8862000000,64569000,978866000000,34.75,138460,982235
A005930,samsung,KOSPI,20080326,15160,15400,14880,15160,290625,4389000000,64569000,978866000000,34.689998626708984,17025,999260
A005930,samsung,KOSPI,20080327,15000,15060,14560,14600,472785,6957000000,64569000,942707000000,34.59000015258789,-70580,928680
A005930,samsung,KOSPI,20080328,14400,14600,14000,14500,723440,10392000000,64569000,936250000000,34.29999923706055,1785,930465
A005930,samsung,KOSPI,20080331,14640,14960,14640,14820,396335,5874000000,64569000,956912000000,34.279998779296875,26530,956995
A005930,samsung,KOSPI,20080401,14860,14940,14240,14300,785420,11368000000,64569000,923336000000,34.0,-146170,810825
A005930,samsung,KOSPI,20080402,14600,14620,14260,14320,717480,10313000000,64569000,924628000000,34.130001068115234,-80420,730405
A005930,samsung,KOSPI,20080403,14400,14640,14280,14620,394585,5703000000,64569000,943998000000,34.2400016784668,20235,750640
A005930,samsung,KOSPI,20080404,14680,14940,14400,14880,420585,6179000000,64569000,960786000000,34.20000076293945,186160,936800
A005930,samsung,KOSPI,20080407,15000,15100,14700,14920,554300,8291000000,64569000,963369000000,34.310001373291016,18395,955195
A005930,samsung,KOSPI,20080408,14860,15000,14360,14360,590705,8581000000,64569000,927210000000,33.88999938964844,-21365,933830
A005930,samsung,KOSPI,20080410,14200,14620,14180,14360,301880,4359000000,64589000,927498000000,33.91999816894531,14990,948820
A005930,samsung,KOSPI,20080411,14460,14520,13040,13040,3308645,44631000000,64589000,842240000000,33.38999938964844,-1597905,-649085
A005930,samsung,KOSPI,20080414,12940,13240,12680,13040,1604810,20909000000,64589000,842240000000,33.34000015258789,-204015,-853100
A005930,samsung,KOSPI,20080415,13040,13180,12860,12980,1215475,15765000000,64589000,838365000000,33.220001220703125,-134810,-987910
A005930,samsung,KOSPI,20080416,12760,13000,12760,12880,1371060,17622000000,64589000,831906000000,32.91999816894531,-117015,-1104925
A005930,samsung,KOSPI,20080417,12960,13020,12480,12480,1590550,20214000000,64589000,806070000000,32.70000076293945,-335695,-1440620
A005930,samsung,KOSPI,20080418,12700,12740,12460,12540,900980,11321000000,64589000,809946000000,32.34000015258789,-175870,-1616490
A005930,samsung,KOSPI,20080421,12760,12940,12640,12800,1172180,14980000000,64589000,826739000000,31.920000076293945,60990,-1555500
A005930,samsung,KOSPI,20080422,12900,13040,12720,12860,753600,9712000000,64589000,830614000000,31.729999542236328,66855,-1488645
A005930,samsung,KOSPI,20080423,12820,12940,12740,12940,713955,9167000000,64589000,835781000000,31.65999984741211,-91740,-1580385
A005930,samsung,KOSPI,20080424,13000,13000,12740,12760,419010,5386000000,64589000,824155000000,31.6200008392334,-9435,-1589820
A005930,samsung,KOSPI,20080425,12800,13200,12740,13200,656775,8490000000,64589000,852574000000,31.510000228881836,93880,-1495940
A005930,samsung,KOSPI,20080428,13200,13220,12740,12800,703780,9127000000,64589000,826739000000,31.40999984741211,-2000,-1497940
A005930,samsung,KOSPI,20080429,12800,12860,12500,12540,746455,9397000000,64589000,809946000000,31.020000457763672,-109400,-1607340
A005930,samsung,KOSPI,20080430,12580,12640,12060,12300,1156880,14196000000,64589000,794444000000,30.219999313354492,132635,-1474705
A005930,samsung,KOSPI,20080502,12420,12620,12400,12580,835760,10460000000,64589000,812529000000,30.209999084472656,36025,-1438680
A005930,samsung,KOSPI,20080506,12580,12580,12200,12220,1213165,14889000000,64589000,789277000000,29.6200008392334,-38615,-1477295
A005930,samsung,KOSPI,20080507,12200,12340,11720,11720,2391765,28506000000,64589000,756983000000,29.1200008392334,-352965,-1830260
A005930,samsung,KOSPI,20080508,11460,12480,11420,12300,1553750,18720000000,64589000,794444000000,29.100000381469727,150355,-1679905
A005930,samsung,KOSPI,20080509,12400,12440,12220,12340,665120,8205000000,64589000,797028000000,28.969999313354492,246425,-1433480
A005930,samsung,KOSPI,20080513,12340,12980,12020,12920,1687565,21382000000,64682000,835691000000,29.829999923706055,450650,-982830
A005930,samsung,KOSPI,20080514,12920,12960,12680,12880,571920,7328000000,64682000,833104000000,29.709999084472656,128205,-854625
A005930,samsung,KOSPI,20080515,12900,13160,12660,13160,1149180,14900000000,64682000,851215000000,29.8700008392334,204985,-649640
A005930,samsung,KOSPI,20080516,13240,13260,13000,13100,701425,9094000000,64682000,847334000000,30.049999237060547,60850,-588790
A005930,samsung,KOSPI,20080519,13100,13160,12820,12940,469800,6064000000,64682000,836985000000,29.899999618530273,25640,-563150
A005930,samsung,KOSPI,20080520,12840,12940,12680,12820,423635,5418000000,64682000,829223000000,29.65999984741211,108150,-455000
A005930,samsung,KOSPI,20080521,12720,12740,12400,12520,773960,9688000000,64682000,809818000000,29.469999313354492,-140630,-595630
A005930,samsung,KOSPI,20080522,12260,12340,12140,12240,486900,5964000000,64682000,791707000000,29.479999542236328,6505,-589125
A005930,samsung,KOSPI,20080523,12300,12700,12300,12380,526895,6577000000,64682000,800763000000,29.350000381469727,118815,-470310
A005930,samsung,KOSPI,20080526,12260,12280,12120,12200,357065,4358000000,64682000,789120000000,29.270000457763672,17245,-453065
A005930,samsung,KOSPI,20080527,12160,12420,12160,12300,306425,3760000000,64682000,795588000000,29.309999465942383,-635,-453700
A005930,samsung,KOSPI,20080528,12360,12400,12120,12260,389445,4766000000,64682000,793001000000,29.40999984741211,-43700,-497400
A005930,samsung,KOSPI,20080529,12260,12400,12200,12320,557235,6843000000,64682000,796882000000,29.520000457763672,-104340,-601740
A005930,samsung,KOSPI,20080530,12360,12420,12140,12320,1094390,13440000000,64682000,796882000000,28.670000076293945,67455,-534285
A005930,samsung,KOSPI,20080602,12280,12400,12160,12240,321870,3940000000,64682000,791707000000,28.780000686645508,-83850,-618135
A005930,samsung,KOSPI,20080603,12180,12260,12060,12260,354515,4308000000,64682000,793001000000,28.950000762939453,-33155,-651290
A005930,samsung,KOSPI,20080604,12300,12800,12140,12700,547970,6762000000,64682000,821461000000,29.059999465942383,2930,-648360
A005930,samsung,KOSPI,20080605,12780,13220,12620,13200,1870105,24332000000,64682000,853802000000,29.690000534057617,528930,-119430
A005930,samsung,KOSPI,20080609,12980,13440,12900,13200,1478670,19521000000,64682000,853802000000,29.649999618530273,-163290,-282720
A005930,samsung,KOSPI,20080610,13260,13320,12920,12920,609360,7927000000,64682000,835691000000,29.809999465942383,2475,-280245
A005930,samsung,KOSPI,20080611,13100,13200,12820,13100,553455,7201000000,64730000,847963000000,29.959999084472656,-19595,-299840
A005930,samsung,KOSPI,20080612,12860,13080,12740,13000,569780,7379000000,64730000,841490000000,30.0,26320,-273520
A005930,samsung,KOSPI,20080613,13100,13600,12900,13600,1584665,21208000000,64730000,880328000000,30.229999542236328,272085,-1435
A005930,samsung,KOSPI,20080616,13600,13780,13420,13500,1019115,13801000000,64730000,873855000000,30.34000015258789,123410,121975
A005930,samsung,KOSPI,20080617,13500,13540,12880,12940,947430,12470000000,64730000,837606000000,30.31999969482422,7005,128980
A005930,samsung,KOSPI,20080618,12800,13180,12760,13140,512860,6702000000,64730000,850552000000,30.09000015258789,202780,331760
A005930,samsung,KOSPI,20080619,12940,13160,12840,13000,423390,5507000000,64730000,841490000000,29.889999389648438,114030,445790
A005930,samsung,KOSPI,20080620,13100,13280,12760,13100,477325,6224000000,64730000,847963000000,29.700000762939453,184215,630005
A005930,samsung,KOSPI,20080623,12840,13280,12780,13200,656880,8615000000,64730000,854436000000,29.350000381469727,232640,862645
A005930,samsung,KOSPI,20080624,13140,13660,13140,13480,890655,12026000000,64730000,872560000000,29.329999923706055,325180,1187825
A005930,samsung,KOSPI,20080625,13480,13800,13380,13800,644285,8784000000,64730000,893274000000,29.479999542236328,223390,1411215
A005930,samsung,KOSPI,20080626,13800,13940,13500,13540,819445,11283000000,64730000,876444000000,29.530000686645508,182320,1593535
A005930,samsung,KOSPI,20080627,13320,13660,13100,13660,847240,11337000000,64730000,884211000000,29.149999618530273,252145,1845680
A005930,samsung,KOSPI,20080630,13600,13800,13480,13760,656790,8987000000,64730000,890684000000,29.0,286130,2131810
A005930,samsung,KOSPI,20080701,13760,13760,12600,12840,1054280,13922000000,64730000,831133000000,28.8799991607666,25505,2157315
A005930,samsung,KOSPI,20080702,12500,12780,11500,12240,1517515,18481000000,64730000,792295000000,28.40999984741211,362900,2520215
A005930,samsung,KOSPI,20080703,11740,12800,11440,12600,670165,8295000000,64730000,815598000000,28.229999542236328,282150,2802365
A005930,samsung,KOSPI,20080704,12440,13160,12100,12460,1386730,17647000000,64730000,806535000000,28.3799991607666,115945,2918310
A005930,samsung,KOSPI,20080707,12460,12720,12000,12720,692365,8709000000,64730000,823365000000,28.299999237060547,188310,3106620
